,created_at,full_text,display_text_range,favorite_count,retweet_count,ano
6190,2018-09-17,"['vamos', 'repetir', 'governos', 'vamos', 'avançar', 'agenda', 'haddadfernando', 'durante', 'sabatina', 'sbtfolha', 'uol']","[0, 122]",176,43,2018
3120,2018-09-17,"['quatro', 'anos', 'sabotando', 'país', 'penso', 'congresso', 'nacional', 'consciente', 'tarefas', 'precisamos', 'cumprir', 'precisamos', 'paz', 'serenidade', 'haddadfernando', 'durante', 'sabatina', 'sbtfolha', 'uol']","[0, 216]",670,182,2018
14014,2018-09-17,"['vamos', 'ganhar', 'eleição', 'lula', 'brasil', 'lulaéhaddad', 'haddadpresidente']","[0, 80]",722,176,2018
14057,2018-09-17,"['presidente', 'lula', 'elogiando', 'campanha', 'apresenta', 'país', 'queremos', 'fazer', 'país', 'campanha', 'propositiva', 'haddadfernando', 'após', 'visita', 'presidente', 'lula']","[0, 185]",367,100,2018
547,2018-09-17,"['população', 'quer', 'continuação', 'política', 'econômica', 'temer', 'querem', 'alckmin', 'centrão', 'haddadfernando', 'durante', 'sabatina', 'sbtfolha', 'uol']","[0, 154]",213,68,2018
7781,2018-09-17,"['ficha', 'tucanos', 'começa', 'cair', 'tasso', 'jereissati', 'admite', 'golpe', 'erro']","[0, 104]",180,72,2018
7794,2018-09-17,"['lula', 'estará', 'permanentemente', 'conosco', 'problema', 'nenhum', 'admitir', 'contrário', 'haddadfernando', 'após', 'visita', 'presidente', 'lula']","[0, 145]",348,95,2018
11622,2018-09-17,"['fernando', 'haddad', 'candidato', 'presidência', 'conta', 'encontro', 'lula', 'curitiba']","[0, 110]",368,136,2018
14418,2018-09-17,"['presidente', 'lula', 'interlocutor', 'permanente', 'estadista', 'sendo', 'injustiçado', 'recebe', 'apenas', 'fernando', 'haddad', 'recebe', 'visita', 'estadistas', 'mundo', 'todo', 'haddadfernando', 'durante', 'sabatina', 'sbtfolha', 'uol']","[0, 231]",503,138,2018
10193,2018-09-17,"['pedem', 'pt', 'fazer', 'autocrítica', 'precisam', 'pedir', 'mercado', 'fazer', 'autocrítica', 'haddadfernando', 'durante', 'sabatina', 'sbtfolha', 'uol']","[0, 156]",803,209,2018
3199,2018-09-17,"['coloque', 'lulaço', 'toque', 'celular']","[0, 68]",1176,330,2018
14281,2018-09-17,"['lula', 'defendeu', 'povos', 'indígenas', 'haddad', 'manu', 'vão', 'defender', 'continuar', 'direitos', 'povos', 'indígenas']","[0, 137]",361,99,2018
12259,2018-09-17,"['candidato', 'presidência', 'haddadfernando', 'conheceu', 'história', 'emocionante', 'luta', 'conquista', 'rayane', 'andrade', 'advogada', 'interior', 'limoeiro', 'nortece']","[0, 165]",33,14,2018
5983,2018-09-17,"['leia', 'artigo', 'luiz', 'eduardo', 'soares', 'sobre', 'voto', 'haddadfernando']","[0, 93]",171,67,2018
11802,2018-09-17,"['rayane', 'brasileira', 'beneficiada', 'programas', 'sociais', 'criados', 'durante', 'governo', 'lula', 'trabalho', 'haddad', 'mec', 'vídeo', 'ricardo', 'stuckert']","[0, 158]",493,155,2018
6008,2018-09-17,"['sorte', 'dia', 'lula', 'haddad', 'haddad', 'lula', 'passe', 'frente', '🍀🍀']","[0, 87]",1032,330,2018
2577,2018-09-17,"['brasil', 'regulação', 'impeça', 'concentração', 'meios', 'comunicação', 'algumas', 'mãos', 'estado', 'deve', 'regular', 'impedir', 'concentração', 'excessiva', 'haddadfernando', 'durante', 'sabatina', 'sbtfolha', 'uol']","[0, 217]",407,118,2018
1449,2018-09-18,"['gente', 'leva', '50', 'anos', 'reconhecer', 'erro', 'organizações', 'globo', 'demoraram', '50', 'anos', 'reconhecer', 'erro', 'sobre', 'golpe', 'militar', 'haddadfernando', 'haddadnacbn']","[0, 175]",487,168,2018
14120,2018-09-18,"['sorte', 'dia', 'brasil', 'lula', 'vai', 'voltar', 'haddad', 'lula', 'lula', 'haddad', 'passe', 'frente', '🍀🍀']","[0, 93]",1628,442,2018
7371,2018-09-18,"['ptbrasil', 'manifesta', 'solidariedade', 'frentebrasilpop', 'repudia', 'ação', 'prefeitura', 'paulode', 'aplicar', 'multa', '34', 'milhões', 'entidade', 'realização', 'festival', 'lula', 'livre', 'avenida', 'paulista', 'último', 'domingo', '16']","[0, 261]",225,77,2018
4024,2018-09-18,"['brasil', 'jeito', 'lula', 'encarna', 'projeto', 'todos', 'brasileiros', 'aqui', 'terra', 'todo', 'mundo', 'espaço', 'suficiente', 'todos', 'aqui', 'talento', 'demais', 'falta', 'oportunidade', 'haddadfernando', 'durante', 'ato', 'cidade', 'florianópolis', 'sc', 'haddadpresidente']","[0, 278]",447,155,2018
11100,2018-09-18,"['fernando', 'haddad', 'recebido', 'itajaí', 'santa', 'catarina', 'sindicato', 'pescadores']","[0, 106]",163,61,2018
1439,2018-09-18,"['voluntário', 'faça', 'campanha', 'forte', 'acesse', 'saiba']","[0, 94]",164,62,2018
13308,2018-09-18,"['baixe', 'material', 'campanha', 'haddadfernando', 'manueladavila']","[0, 90]",422,156,2018
12186,2018-09-18,"['tô', 'louco', 'pra', 'chegar', 'segundo', 'turno', 'haddadfernando', 'durante', 'ato', 'cidade', 'florianópolis', 'sc', 'haddadpresidente']","[0, 123]",303,65,2018
14331,2018-09-18,"['campanha', 'haddadpresidente', 'chega', 'hoje', 'santa', 'catarina', 'veja', 'governos', 'pt', 'beneficiaram', 'população', 'estado']","[0, 144]",136,47,2018
10159,2018-09-18,"['vamos', 'haddadfernando', 'presidente', 'lulaéhaddad']","[0, 51]",878,315,2018
6791,2018-09-18,"['brasil', 'presidente', 'lula', 'democracia', 'referência', 'decisiva', 'américa', 'latina', 'diz', 'zapatero', 'exprimeiroministro', 'espanha']","[0, 164]",324,159,2018
13203,2018-09-18,"['lula', 'defendeu', 'campanha', 'reforce', 'linha', 'país', 'paz', 'harmonia', 'voltado', 'trabalhadores', 'trabalhadoras', 'brasil', 'disse', 'haddad', 'haddadfernando']","[0, 192]",949,283,2018
4846,2018-09-18,"['confira', 'universidades', 'câmpus', 'institutos', 'federais', 'criados', 'lula', 'haddad', 'haddadnacbn', 'cbng1']","[0, 125]",346,133,2018
1511,2018-09-18,"['censura', 'redes', 'lula', 'entenda']","[0, 58]",433,193,2018
8887,2018-09-18,"['crescimento', 'vertiginoso', 'haddad', 'chega', '41', 'piauí']","[0, 80]",1178,370,2018
14334,2018-09-18,"['produção', 'gera', 'emprego', 'especulação', 'gera', 'emprego', 'pessoas', 'vivendo', 'especulação', 'haddadfernando', 'entrevista', 'coletiva', 'santa', 'catarina']","[0, 161]",147,45,2018
4792,2018-09-18,"['pautamos', 'visita', 'santa', 'catarina', 'quatro', 'pontos', 'pesca', 'agricultura', 'familiar', 'rede', 'federal', 'educação', 'ferrovia', 'haddadfernando', 'entrevista', 'coletiva', 'santa', 'catarina']","[0, 190]",180,63,2018
14320,2018-09-18,"['vai', 'ter', 'doer', 'bolso', 'banqueiro', 'aumentar', 'juros', 'trabalhador', 'aumentou', 'juros', 'vai', 'pagar', 'imposto', 'haddadfernando', 'haddadnacbn']","[0, 160]",327,98,2018
6473,2018-09-18,"['haddadfernando', 'líder', 'piauí', 'ninguém', 'segura', 'povo', 'lulaéhaddad']","[0, 76]",712,155,2018
9955,2018-09-18,"['criar', 'sistema', 'bancário', 'juros', 'menores', 'lucro', 'haddadfernando', 'entrevista', 'coletiva', 'santa', 'catarina']","[0, 148]",245,71,2018
9950,2018-09-18,"['corrupção', 'existia', 'período', 'fhc', 'ditadura', 'militar', 'hoje', 'descoberta', 'graças', 'mecanismos', 'criamos', 'fortalecemos', 'nunca', 'pf', 'mp', 'judiciário', 'haddadfernando', 'haddadnacbn']","[0, 200]",490,169,2018
685,2018-09-18,"['durante', 'anos', 'lula', 'dilma', 'brasil', 'tornou', 'país', 'respeitado', 'mundo', 'pode', 'acontecer', 'novo', 'noam', 'chomsky']","[0, 151]",1281,488,2018
6067,2018-09-18,"['grande', 'ato', 'haddadpresidente', 'florianópolis', 'fernando', 'haddad', 'manuela', 'décio', 'lima', 'candidato', 'governo', 'es…']","[0, 140]",315,113,2018
12894,2018-09-18,"['presidente', 'lula', 'pede', 'empenho', 'toda', 'militância', 'pt', 'eleger', 'haddadfernando', 'wadihdamous', 'após', 'visita', 'presidente', 'lula']","[0, 134]",317,113,2018
9936,2018-09-18,"['micheltemer', 'cometeu', 'erro', 'vincular', 'preço', 'doméstico', 'combustíveis', 'especulações', 'internacionais', 'haddadfernando', 'haddadnacbn']","[0, 141]",184,53,2018
9606,2018-09-18,"['queremos', 'outras', 'vozes', 'sendo', 'ouvidas', 'brasileiro', 'possa', 'formar', 'opinião', 'livremente', 'haddadfernando', 'entrevista', 'coletiva', 'santa', 'catarina']","[0, 160]",192,49,2018
12394,2018-09-18,"['perspectiva', 'fazer', 'governo', 'aberto', 'dialogue', 'juventude', 'novas', 'formas', 'governança', 'haddadfernando', 'entrevista', 'coletiva', 'santa', 'catarina']","[0, 177]",476,135,2018
13975,2018-09-18,"['erga', 'cabeça', 'vista', 'camisa', 'vá', 'pra', 'rua', 'lutar', 'lula', 'haddadfernando', 'manueladavila']","[0, 116]",759,213,2018
10761,2018-09-18,"['livro', 'verdade', 'vencerá', 'povo', 'sabe', 'condenam', 'expresidente', 'luiz', 'inácio', 'lula', 'silva', 'lançado', 'estados', 'unidos', 'or', 'books']","[0, 174]",192,58,2018
4207,2018-09-18,"['médicos', 'levou', 'atendimento', '60', 'milhões', 'brasileiros', 'contratação', 'profissionais', 'regiões', 'nunca', 'assistência', 'deu', 'novo', 'horizonte', 'sus', 'haddadfernando', 'haddadnacbn']","[0, 225]",244,91,2018
3750,2018-09-18,"['coletiva', 'imprensa', 'fernando', 'haddad', 'candidato', 'lula', 'décio', 'lima', 'florianópolis', 'haddadpresidente']","[0, 132]",176,61,2018
5811,2018-09-18,"['delator', 'apresenta', 'provas', 'ótimo', 'mente', 'nada', 'lava', 'jato', 'poderia', 'aperfeiçoado', 'haddadfernando', 'haddadnacbn']","[0, 153]",150,36,2018
5388,2018-09-18,"['fernando', 'haddad', 'candidato', 'presidência', 'fala', 'sobre', 'economia', 'geração', 'empregos', 'haddadpresidente']","[0, 131]",329,122,2018
12723,2018-09-18,"['haddad', 'haddadfernando', 'lula', 'lula', 'milhões', 'gleisi']","[0, 89]",830,209,2018
4170,2018-09-18,"['campanha', 'haddadpresidente', 'chega', 'hoje', 'santa', 'catarina', 'veja', 'governos', 'pt', 'beneficiaram', 'população', 'estado']","[0, 145]",153,43,2018
14748,2018-09-18,"['presidente', 'quer', 'ver', 'reconhecida', 'inocência', 'quer', 'saber', 'indulto', 'wadihdamous', 'após', 'visita', 'presidente', 'lula']","[0, 125]",310,97,2018
13868,2018-09-18,"['acesse', 'compartilhe', 'contribua', 'campanha', 'eleger', 'haddadpresidente', 'lulaéhaddad']","[0, 120]",225,76,2018
207,2018-09-18,"['quero', 'pedir', 'todos', 'coração', 'votariam', 'mim', 'votem', 'precisão', 'companheiro', 'haddad', 'manú', 'verdade', 'pra', 'presidir', 'nação']","[0, 181]",597,242,2018
2193,2018-09-18,"['jeito', 'vamos', 'enfrentar', 'cartel', 'bancos', 'vamos', 'enfrentar', 'cartel', 'mídia', 'haddadfernando', 'entrevista', 'coletiva', 'santa', 'catarina']","[0, 156]",404,120,2018
2085,2018-09-18,"['haddad', 'lula', 'exato', 'momento', 'lula', 'convocou', 'haddadfernando', 'candidato', 'presidência', 'timelula']","[0, 131]",5230,1427,2018
3567,2018-09-18,"['vamos', 'eleger', 'haddadfernando', 'presidente', 'vote13', 'lulaéhaddad']","[0, 62]",1125,286,2018
1913,2018-09-18,"['pronaf', 'junto', 'outras', 'formas', 'crédito', 'rural', 'pilares', 'visão', 'lula', 'reconhecer', 'importância', 'social', 'econômica', 'agricultura', 'familiar', 'comunidades', 'rurais', 'segurança', 'alimentar', 'desenvolvimento', 'país']","[0, 260]",161,57,2018
4438,2018-09-18,"['ofensiva', 'contra', 'direitos', 'lula', 'avança', 'tse', 'nega', 'direito', 'gravação', 'vídeos', 'apoio', 'haddad', 'haddadnacbn', 'cbng1']","[0, 140]",195,78,2018
2196,2018-09-18,"['2003', 'lula', 'criou', 'secretaria', 'especial', 'políticas', 'mulheres', 'spm', 'ajudou', 'construção', 'políticas', 'públicas', 'combate', 'violência', 'estimulou', 'autonomia', 'econômica', 'proteção', 'saúde', 'educação', 'defesa', 'igualdade', 'gênero']","[0, 272]",323,123,2018
9472,2018-09-18,"['micheltemer', 'atrelou', 'toda', 'política', 'preço', 'local', 'todos', 'produtos', 'produzidos', 'petrobras', 'aqui', 'mercado', 'internacional', 'haddadfernando', 'haddadnacbn']","[0, 164]",113,27,2018
5902,2018-09-18,"['durante', 'governos', 'carga', 'tributária', 'aumentou', 'aumentou', 'governo', 'fhc', 'queremos', 'ricos', 'voltem', 'pagar', 'imposto', 'gente', 'reequilibre', 'jogo', 'haddadfernando', 'haddadnacbn']","[0, 215]",211,66,2018
3417,2018-09-18,"['ibope', 'haddad', 'haddadfernando', 'dispara', 'pernambuco', 'lidera', '26']","[0, 97]",1279,362,2018
2231,2018-09-18,"['lula', 'quer', 'ver', 'reconhecida', 'inocência', 'quer', 'saber', 'indulto', 'diz', 'wadihdamous', 'após', 'visita', 'expresidente', 'lula']","[0, 148]",291,124,2018
4082,2018-09-18,"['transformação', 'educação', 'veja', 'lula', 'haddad', 'governos', 'pt', 'fizeram', 'santa', 'catarina']","[0, 123]",113,33,2018
5426,2018-09-18,"['precisamos', 'agenda', 'penalize', 'pobres', 'jogue', 'tudo', 'colo', 'trabalhador', 'haddadfernando', 'visita', 'sindicato', 'pescadores', 'santa', 'catariana']","[0, 178]",335,128,2018
3343,2018-09-18,"['corrupção', 'inclusive', 'reparada', 'graças', 'instrumentos', 'aprovados', 'governo', 'delações', 'acordos', 'leniência', 'haddadfernando', 'haddadnacbn']","[0, 159]",146,36,2018
9358,2018-09-18,"['haddadfernando', 'representa', 'lula', 'nesta', 'eleição', 'representa', 'programa', 'representa', 'pt', 'representa', 'necessidades', 'interesses', 'povo', 'brasileiro', 'wadihdamous', 'após', 'visita', 'presidente', 'lula']","[0, 211]",280,97,2018
4006,2018-09-18,"['haddadfernando', 'fez', 'brasil', 'ministro', 'governo', 'lula', 'agora', 'vai', 'fazer', 'presidente', 'república', 'haddadpresidente', 'lulaéhaddad']","[0, 151]",985,402,2018
3312,2018-09-18,"['globo', 'quer', 'ouvir', 'brasil', 'lula', 'vai', 'voltar', 'haddad', 'presidente', 'entenda', 'haddadnacbn', 'cbng1']","[0, 134]",260,91,2018
2826,2018-09-19,[],"[0, 23]",358,142,2018
2039,2018-09-19,"['tse', 'reconhece', 'direito', 'haddad', 'haddadfernando', 'usar', 'imagens', 'lula']","[0, 95]",1129,357,2018
2759,2018-09-19,"['fernando', 'haddad', 'candidato', 'lula', 'visita', 'guarulhos', 'haddadpresidente']","[0, 97]",302,111,2018
7951,2018-09-19,"['universidade', 'pública', 'mudou', 'completamente', 'hoje', 'vai', 'universidade', 'pública', 'encontra', 'mulheres', 'encontra', 'negros', 'encontra', 'trabalhadores', 'haddadfernando', 'guarulhos', 'haddadpresidente']","[0, 199]",668,171,2018
11737,2018-09-19,"['nada', 'revolucionário', 'vida', 'pessoa', 'oportunidade', 'trabalho', 'educar', 'haddadfernando', 'entrevista', 'rádio', 'sociedade', 'salvadorba']","[0, 173]",1829,441,2018
7723,2018-09-19,"['🚨🚨', 'ibope', 'confirma', 'haddad', 'haddadfernando', 'segundo', 'turno', '19']","[0, 93]",3408,747,2018
8414,2018-09-19,"['vamos', 'eleger', 'haddadpresidente', 'lulaéhaddad']","[0, 44]",1089,318,2018
3723,2018-09-19,"['acesse', 'conheça', 'plano', 'fazer', 'brasil', 'feliz', 'novo', 'haddadpresidente']","[0, 104]",697,227,2018
2393,2018-09-19,"['ibope', 'bahia', 'haddad', 'haddadfernando', 'salta', '28', 'pontos', 'vai', '33']","[0, 95]",968,263,2018
12620,2018-09-19,"['estadista', 'lula', 'louco', 'ouviria', 'conselhos', 'haddadfernando', 'entrevista', 'rádio', 'sociedade', 'salvadorba']","[0, 148]",350,94,2018
8023,2018-09-19,"['lula', 'quer', 'indulto', 'quer', 'inocência', 'reconhecida', 'tribunais', 'nacionais', 'tribunais', 'internacionais', 'haddadfernando', 'entrevista', 'rádio', 'sociedade', 'salvadorba']","[0, 182]",429,138,2018
2326,2018-09-19,"['impõe', 'mesma', 'alíquota', 'ricos', 'pobres', 'penaliza', 'pobre', 'haddadfernando', 'durante', 'caminhada', 'guarulhos', 'haddadpresidente']","[0, 159]",703,210,2018
8917,2018-09-19,"['general', 'mourão', 'julgue', 'avós', 'mães', 'pobres', 'conceito', 'medíocre', 'sobre', 'espécie', 'humana', 'senhor', 'pensava', 'assim', 'deveria', 'ter', 'chegado', 'general', 'menos', 'querer', 'vicepresidente', 'leia', 'íntegra']","[0, 243]",2598,938,2018
2357,2018-09-19,"['haddadfernando', 'costa', 'país', 'pode', 'explorada', 'ponto', 'vista', 'pesca', 'industrial', 'sustentabilidade', 'sempre', 'base', 'estudos', 'técnicos']","[0, 178]",454,146,2018
6215,2018-09-19,"['recado', 'presidente', 'lula', 'curitiba', '19', 'setembro', '2018']","[0, 61]",4011,1044,2018
14019,2018-09-19,"['muita', 'tristeza', 'muita', 'intolerância', 'rua', 'dia', 'chegando', 'acerto', 'contas', 'democrático', 'urnas', 'haddadfernando', 'visita', 'mateus', 'zona', 'leste', 'paulo']","[0, 198]",356,101,2018
7022,2018-09-19,"['contribua', 'campanha', 'ajude', 'eleger', 'haddadpresidente']","[0, 90]",673,221,2018
8535,2018-09-19,"['fernando', 'haddad', 'candidato', 'lula', 'visita', 'mateus', 'zona', 'leste', 'paulo', 'haddadpresidente']","[0, 126]",298,93,2018
5015,2018-09-19,"['manueladavila', 'candidatas', 'mulheres', 'discurso', 'contundente', 'sobre', 'combate', 'violência', 'contra', 'mulher', 'haddadfernando', 'entrevista', 'rádio', 'sociedade', 'salvadorba']","[0, 195]",664,156,2018
7741,2018-09-19,"['todo', 'mundo', 'promove', 'violência', 'contra', 'mulher', 'contra', 'negro', 'contra', 'população', 'lgbt', 'apoiamos', 'haddadfernando', 'entrevista', 'rádio', 'sociedade', 'salvadorba']","[0, 179]",774,229,2018
2379,2018-09-19,"['família', 'chefiada', 'mulher', 'ganha', 'força', 'país', 'lula', 'haddad']","[0, 90]",533,215,2018
6635,2018-09-20,"['festival', 'digital', 'lula', 'livre', 'haddad', 'presidente', 'envie', 'arte']","[0, 88]",182,60,2018
13031,2018-09-20,"['experiência', 'maravilhosa', 'todo', 'dia', 'encontra', 'figuras', 'extraordinárias', 'século', '21', 'pessoa', 'direito', 'deveria', 'próximo', 'presidente', 'brasil', 'noam', 'chomsky', 'após', 'visita', 'lula']","[0, 221]",1726,622,2018
6333,2018-09-20,"['carta', 'lula', 'povo', 'brasileiro', 'nome', 'agora', 'haddad']","[0, 86]",419,136,2018
7365,2018-09-20,"['adesivo', 'lula', 'livre', 'baixe', 'aqui', 'espalhe', 'ideia', 'lulalivre']","[0, 87]",268,82,2018
12718,2018-09-20,"['esqueceram', 'prender', 'povo', 'povo', 'vai', 'resolver', 'eleição', 'haddad', 'florianópolis', 'sc']","[0, 126]",574,165,2018
7060,2018-09-20,"['brasil', 'respeito', 'lá', 'economia', 'fortes', 'mundo', 'vamos', 'trabalhar', 'fazer', 'economia', 'girar', 'trazer', 'emprego', 'oportunidade', 'todos', 'brasileiros', 'vote13']","[0, 201]",1119,461,2018
1056,2018-09-20,"['contra', 'venda', 'embraer', 'dialogada', 'sociedade', 'erro', 'governo', 'voto', 'vender', 'patrimônio', 'diálogo', 'população', 'haddadfernando', 'visita', 'parque', 'tecnológico', 'josé', 'campossp']","[0, 245]",634,231,2018
11855,2018-09-20,"['carta', 'lula', 'trades', 'union', 'congress', 'thetuc', 'reino', 'unido']","[0, 92]",205,63,2018
13327,2018-09-20,"['decisões', 'judiciais', 'contra', 'lula', 'ultrajantes', 'diz', 'noam', 'chomsky', 'blog', 'tutaméia']","[0, 108]",644,282,2018
452,2018-09-20,"['jeito', 'brasil', 'sair', 'dessa', 'crise', 'apertar', 'botões', 'apertar', 'haddadfernando', 'guarulhos', 'sp']","[0, 143]",958,273,2018
6526,2018-09-20,"['leve', 'lula', 'haddadfernando', 'manueladavila', 'todos', 'lugares', 'baixe', 'compartilhe', 'divulgue']","[0, 121]",453,184,2018
13426,2018-09-20,[],"[0, 23]",484,117,2018
123,2018-09-20,"['orgulho', 'contar', 'apoio', 'expresidente', 'lula', 'afirma', 'haddad', 'jornaldaglobo']","[0, 125]",319,74,2018
12419,2018-09-20,"['exdiretor', 'geral', 'unesco', 'lula', 'símbolo', 'luta', 'democracia', 'mundo']","[0, 111]",436,168,2018
2165,2018-09-20,"['18', 'mil', 'voluntários', 'lulaamphaddad']","[0, 87]",321,74,2018
10922,2018-09-20,"['fernando', 'haddad', 'candidato', 'presidência', 'participa', 'entrevista', 'jornal', 'globo']","[0, 108]",530,167,2018
1706,2018-09-20,"['haddad', 'haddadfernando', 'visita', 'parque', 'tecnológico', 'josé', 'campos', 'ciência', 'tecnologia', 'prioridades', 'governos', 'pt']","[0, 159]",285,98,2018
9385,2018-09-20,"['lula', 'confiante', 'haddadfernando', 'eleito', 'próximo', 'presidente', 'brasil', 'aloísio', 'mercadante', 'após', 'visita', 'lula']","[0, 129]",563,165,2018
1978,2018-09-20,"['lembro', 'encontrálo', '20', 'anos', 'dizer', 'imaginava', 'eleito', 'sinal', 'pode', 'acontecer', 'futuro', 'noam', 'chomsky', 'após', 'visita', 'lula']","[0, 171]",364,98,2018
4235,2018-09-20,"['haddadfernando', 'candidato', 'presidência', 'sobre', 'lula', 'lulalivrejá', 'haddadpresidente']","[0, 94]",1069,388,2018
9371,2018-09-20,"['noam', 'chomsky', 'mercadante', 'relatam', 'visita', 'lula']","[0, 71]",539,233,2018
2495,2018-09-20,"['lula', 'disse', 'militância', 'pode', 'ficar', 'casa', 'esperando', 'apenas', 'pesquisas', 'precisa', 'ir', 'ruas', 'aloísio', 'mercadante', 'após', 'visita', 'lula']","[0, 140]",702,238,2018
14581,2018-09-20,"['zero', 'reais', 'centro', 'monitoramento', 'desastres', 'naturais', '2018']","[0, 95]",121,38,2018
4017,2018-09-20,"['pedimos', 'restauração', 'estado', 'direito', 'soltura', 'lula']","[0, 88]",1530,540,2018
3497,2018-09-20,"['expresidente', 'lula', 'preso', 'político', 'quase', 'seis', 'meses', 'recebe', 'nesta', 'quintafeira', '20', 'visita', 'célebre', 'linguista', 'ativista', 'norteamericano', 'noam', 'chomsky', 'lulalivrejá']","[0, 196]",3219,1151,2018
9781,2018-09-20,"['lula', 'haddadfernando', 'vote13']","[0, 32]",790,196,2018
11675,2018-09-20,"['haddad', 'candidato', 'lula', 'visita', 'parque', 'tecnológico', 'josé', 'campos', 'haddadpresidente']","[0, 120]",203,68,2018
10155,2018-09-20,"['vivemos', 'sonho', 'interrompido', 'vamos', 'retomálo', 'disse', 'haddad']","[0, 99]",276,71,2018
2918,2018-09-20,"['gente', 'sai', 'lá', 'coração', 'partido', 'vontade', 'chorar', 'ver', 'sorriso', 'dá', 'força', 'seguir', 'lutando', 'aloísio', 'mercadante', 'após', 'visita', 'lula']","[0, 163]",552,136,2018
13810,2018-09-20,"['luta', 'bom', 'dia', 'presidente', 'lula', 'direto', 'curitiba', 'lulalivrejá', 'foto', 'mauro', 'calove']","[0, 96]",327,82,2018
9213,2018-09-20,"['haddad', 'candidato', 'lula', 'visita', 'parque', 'tecnológico', 'josé', 'campos', 'haddadpresidente']","[0, 120]",156,54,2018
2419,2018-09-20,"['colocar', 'lula', 'haddadfernando', 'manueladavila', 'celular', 'aprenda']","[0, 100]",499,186,2018
9272,2018-09-20,"['tentaram', 'impedir', 'povo', 'escolher', 'presidente', 'vão', 'conseguir', 'lula', 'haddadfernando', 'vote13']","[0, 103]",2996,922,2018
3056,2018-09-21,"['criado', 'lula', 'haddad', 'prouni', 'ofereceu', 'milhões', 'meio', 'bolsas', '10', 'anos', 'debateaparecida']","[0, 128]",354,121,2018
6208,2018-09-21,"['aovivo', 'fernando', 'haddad', 'haddadfernando', 'debate', 'aparecida', 'debateaparecida']","[0, 107]",166,49,2018
14172,2018-09-21,"['debateaparecida', 'reforma', 'trabalhista', 'teto', 'gastos']","[0, 77]",280,90,2018
11589,2018-09-21,"['primeiro', 'metalúrgico', 'presidente', 'brasil', 'melhor', 'governo', 'país', 'primeira', 'mulher', 'eleita', 'presidenta', 'desse', 'país', 'agora', 'iremos', 'eleger', 'primeiro', 'professor', 'presidente', 'professor', 'pernas', 'lula', 'dilmabr', 'ouro', 'preto']","[0, 280]",244,65,2018
1215,2018-09-21,"['lula', 'grande', 'admiração', 'respeito', 'calorosa', 'amizade', 'votos', 'futuro', 'bem', 'melhor', 'noam', 'chomsky']","[0, 117]",2187,640,2018
675,2018-09-21,"['haddadfernando', 'esclarece', 'debateaparecida']","[0, 46]",895,300,2018
11634,2018-09-21,"['eleição', 'haddadfernando', 'libertação', 'povo', 'brasileiro', 'pimentelminas', 'durante', 'comício', 'ouro', 'preto', 'mg', 'haddadpresidente']","[0, 137]",123,38,2018
604,2018-09-21,"['doutores', 'antes', 'lula', 'cuidaram', 'educação', 'cuidou', 'continuou', 'governo', 'dilmabr', 'haddadfernando', 'durante', 'comício', 'ouro', 'preto', 'mg', 'haddadpresidente']","[0, 181]",131,33,2018
6212,2018-09-21,"['haddad', 'debate', 'tv', 'aparecida', 'propostas', 'ética', 'política']","[0, 85]",217,76,2018
5346,2018-09-21,"['quanto', 'rápido', 'gente', 'retomar', 'economia', 'rápido', 'empresários', 'vão', 'retomar', 'confiança', 'haddadfernando', 'entrevista', 'coletiva', 'ouro', 'pretomg']","[0, 156]",119,34,2018
8210,2018-09-21,"['fernando', 'haddad', 'candidato', 'lula', 'presidência', 'participa', 'debate', 'aparecida']","[0, 106]",396,158,2018
11570,2018-09-21,"['15', 'dias', 'convencer', 'pessoas', 'brasil', 'pode', 'voltar', 'feliz', 'vivendo', 'crise', 'política', 'pode', 'superada', 'urna', 'dia', 'outubro', 'haddadfernando', 'durante', 'comício', 'ouro', 'preto', 'mg', 'haddadpresidente']","[0, 247]",374,143,2018
9574,2018-09-21,"['festival', 'digital', 'lula', 'livre', 'milhões', 'lulas', 'possível', 'voltar', 'sonhar', 'vamos', 'devolver', 'brasil', 'povo', 'brasileiro', 'luisa', 'toller', 'thiago', 'melo', 'enviaram', 'festival', 'música', 'valsa', 'nº', '13', 'prende', 'ideia', 'ouça', 'música']","[0, 269]",168,73,2018
12398,2018-09-21,"['governo', 'lula', 'criados', '20', 'milhões', 'empregos', 'formais', 'havia', 'trabalhadores', 'carteira', 'assinada', 'informalidade', '2014', 'menor', 'índice', 'desemprego', 'história', '49', 'debateaparecida']","[0, 257]",316,125,2018
5808,2018-09-21,"['fernando', 'haddad', 'candidato', 'lula', 'presidência', 'participa', 'debate', 'aparecida']","[0, 106]",141,33,2018
9623,2018-09-21,"['lulamaior', 'estadista', 'história', 'desse', 'país', 'duas', 'obsessões', 'trabalho', 'educação', 'diz', 'haddad', 'debateaparecida']","[0, 145]",814,304,2018
13488,2018-09-21,"['fernando', 'haddad', 'candidato', 'lula', 'presidência', 'participa', 'debate', 'aparecida']","[0, 106]",168,56,2018
3629,2018-09-21,"['brasil', 'vai', 'voltar', 'feliz', 'novo', 'partir', 'dia', 'outubro', 'haddadfernando', 'debateaparecida']","[0, 108]",941,314,2018
5875,2018-09-21,"['voluntário', 'timelula']","[0, 52]",254,81,2018
5551,2018-09-21,"['praça', 'duomo', 'milão', 'lulalivre', 'lulalibre', 'freelula']","[0, 53]",885,222,2018
